Day,Month,Year,Store,Dept,Type,IsHoliday,MarkDown2,CPI
3,5,2013,9,85,2,0,7.059999999999986,
3,5,2013,9,87,2,0,7.059999999999986,
3,5,2013,9,90,2,0,7.059999999999986,
3,5,2013,9,91,2,0,7.059999999999986,
3,5,2013,9,92,2,0,7.059999999999986,
3,5,2013,9,93,2,0,7.059999999999986,
3,5,2013,9,94,2,0,7.059999999999986,
3,5,2013,9,95,2,0,7.059999999999986,
3,5,2013,9,96,2,0,7.059999999999986,
3,5,2013,9,97,2,0,7.059999999999986,
3,5,2013,9,98,2,0,7.059999999999986,
3,5,2013,10,1,2,0,7.06,
3,5,2013,10,2,2,0,7.06,
3,5,2013,10,3,2,0,7.06,
3,5,2013,10,4,2,0,7.06,
3,5,2013,10,5,2,0,7.06,
3,5,2013,10,6,2,0,7.06,
3,5,2013,10,7,2,0,7.06,
3,5,2013,10,8,2,0,7.06,
3,5,2013,10,9,2,0,7.06,
3,5,2013,10,10,2,0,7.06,
3,5,2013,10,11,2,0,7.06,
3,5,2013,10,12,2,0,7.06,
3,5,2013,10,13,2,0,7.06,
3,5,2013,10,14,2,0,7.06,
3,5,2013,10,16,2,0,7.06,
3,5,2013,10,17,2,0,7.06,
3,5,2013,10,18,2,0,7.06,
3,5,2013,10,19,2,0,7.06,
3,5,2013,10,20,2,0,7.06,
3,5,2013,10,21,2,0,7.06,
3,5,2013,10,22,2,0,7.06,
3,5,2013,10,23,2,0,7.06,
3,5,2013,10,24,2,0,7.06,
3,5,2013,10,25,2,0,7.06,
3,5,2013,10,26,2,0,7.06,
3,5,2013,10,27,2,0,7.06,
3,5,2013,10,28,2,0,7.06,
3,5,2013,10,29,2,0,7.06,
3,5,2013,10,30,2,0,7.06,
3,5,2013,10,31,2,0,7.06,
3,5,2013,10,32,2,0,7.06,
3,5,2013,10,33,2,0,7.06,
3,5,2013,10,34,2,0,7.06,
3,5,2013,10,35,2,0,7.06,
3,5,2013,10,36,2,0,7.06,
3,5,2013,10,37,2,0,7.06,
3,5,2013,10,38,2,0,7.06,
3,5,2013,10,40,2,0,7.06,
3,5,2013,10,41,2,0,7.06,
3,5,2013,10,42,2,0,7.06,
3,5,2013,10,44,2,0,7.06,
3,5,2013,10,45,2,0,7.06,
3,5,2013,10,46,2,0,7.06,
3,5,2013,10,47,2,0,7.06,
3,5,2013,10,48,2,0,7.06,
3,5,2013,10,49,2,0,7.06,
3,5,2013,10,50,2,0,7.06,
3,5,2013,10,51,2,0,7.06,
3,5,2013,10,52,2,0,7.06,
3,5,2013,10,54,2,0,7.06,
3,5,2013,10,55,2,0,7.06,
3,5,2013,10,56,2,0,7.06,
3,5,2013,10,58,2,0,7.06,
3,5,2013,10,59,2,0,7.06,
3,5,2013,10,60,2,0,7.06,
3,5,2013,10,67,2,0,7.06,
3,5,2013,10,71,2,0,7.06,
3,5,2013,10,72,2,0,7.06,
3,5,2013,10,74,2,0,7.06,
3,5,2013,10,77,2,0,7.06,
3,5,2013,10,78,2,0,7.06,
3,5,2013,10,79,2,0,7.06,
3,5,2013,10,80,2,0,7.06,
3,5,2013,10,81,2,0,7.06,
3,5,2013,10,82,2,0,7.06,
3,5,2013,10,83,2,0,7.06,
3,5,2013,10,85,2,0,7.06,
3,5,2013,10,87,2,0,7.06,
3,5,2013,10,90,2,0,7.06,
3,5,2013,10,91,2,0,7.06,
3,5,2013,10,92,2,0,7.06,
3,5,2013,10,93,2,0,7.06,
3,5,2013,10,94,2,0,7.06,
3,5,2013,10,95,2,0,7.06,
3,5,2013,10,96,2,0,7.06,
3,5,2013,10,97,2,0,7.06,
3,5,2013,10,98,2,0,7.06,
3,5,2013,11,1,1,0,52.0,
3,5,2013,11,2,1,0,52.0,
3,5,2013,11,3,1,0,52.0,
3,5,2013,11,4,1,0,52.0,
3,5,2013,11,5,1,0,52.0,
3,5,2013,11,6,1,0,52.0,
3,5,2013,11,7,1,0,52.0,
3,5,2013,11,8,1,0,52.0,
3,5,2013,11,9,1,0,52.0,
3,5,2013,11,10,1,0,52.0,
3,5,2013,11,11,1,0,52.0,
3,5,2013,11,12,1,0,52.0,
3,5,2013,11,13,1,0,52.0,
3,5,2013,11,14,1,0,52.0,
3,5,2013,11,16,1,0,52.0,
3,5,2013,11,17,1,0,52.0,
3,5,2013,11,18,1,0,52.0,
3,5,2013,11,19,1,0,52.0,
3,5,2013,11,20,1,0,52.0,
3,5,2013,11,21,1,0,52.0,
3,5,2013,11,22,1,0,52.0,
3,5,2013,11,23,1,0,52.0,
3,5,2013,11,24,1,0,52.0,
3,5,2013,11,25,1,0,52.0,
3,5,2013,11,26,1,0,52.0,
3,5,2013,11,27,1,0,52.0,
3,5,2013,11,28,1,0,52.0,
3,5,2013,11,29,1,0,52.0,
3,5,2013,11,30,1,0,52.0,
3,5,2013,11,31,1,0,52.0,
3,5,2013,11,32,1,0,52.0,
3,5,2013,11,33,1,0,52.0,
3,5,2013,11,34,1,0,52.0,
3,5,2013,11,35,1,0,52.0,
3,5,2013,11,36,1,0,52.0,
3,5,2013,11,37,1,0,52.0,
3,5,2013,11,38,1,0,52.0,
3,5,2013,11,40,1,0,52.0,
3,5,2013,11,41,1,0,52.0,
3,5,2013,11,42,1,0,52.0,
3,5,2013,11,44,1,0,52.0,
3,5,2013,11,45,1,0,52.0,
3,5,2013,11,46,1,0,52.0,
3,5,2013,11,47,1,0,52.0,
3,5,2013,11,48,1,0,52.0,
3,5,2013,11,49,1,0,52.0,
3,5,2013,11,50,1,0,52.0,
3,5,2013,11,51,1,0,52.0,
3,5,2013,11,52,1,0,52.0,
3,5,2013,11,54,1,0,52.0,
3,5,2013,11,55,1,0,52.0,
3,5,2013,11,56,1,0,52.0,
3,5,2013,11,58,1,0,52.0,
3,5,2013,11,59,1,0,52.0,
3,5,2013,11,60,1,0,52.0,
3,5,2013,11,67,1,0,52.0,
3,5,2013,11,71,1,0,52.0,
3,5,2013,11,72,1,0,52.0,
3,5,2013,11,74,1,0,52.0,
3,5,2013,11,77,1,0,52.0,
3,5,2013,11,78,1,0,52.0,
3,5,2013,11,79,1,0,52.0,
3,5,2013,11,80,1,0,52.0,
3,5,2013,11,81,1,0,52.0,
3,5,2013,11,82,1,0,52.0,
3,5,2013,11,83,1,0,52.0,
3,5,2013,11,85,1,0,52.0,
3,5,2013,11,87,1,0,52.0,
3,5,2013,11,90,1,0,52.0,
3,5,2013,11,91,1,0,52.0,
3,5,2013,11,92,1,0,52.0,
3,5,2013,11,93,1,0,52.0,
3,5,2013,11,94,1,0,52.0,
3,5,2013,11,95,1,0,52.0,
3,5,2013,11,96,1,0,52.0,
3,5,2013,11,97,1,0,52.0,
3,5,2013,11,98,1,0,52.0,
3,5,2013,11,99,1,0,52.0,
3,5,2013,12,1,2,0,13.94,
3,5,2013,12,2,2,0,13.94,
3,5,2013,12,3,2,0,13.94,
3,5,2013,12,4,2,0,13.94,
3,5,2013,12,5,2,0,13.94,
3,5,2013,12,6,2,0,13.94,
3,5,2013,12,7,2,0,13.94,
3,5,2013,12,8,2,0,13.94,
3,5,2013,12,9,2,0,13.94,
3,5,2013,12,10,2,0,13.94,
3,5,2013,12,11,2,0,13.94,
3,5,2013,12,12,2,0,13.94,
3,5,2013,12,13,2,0,13.94,
3,5,2013,12,14,2,0,13.94,
3,5,2013,12,16,2,0,13.94,
3,5,2013,12,17,2,0,13.94,
3,5,2013,12,18,2,0,13.94,
3,5,2013,12,19,2,0,13.94,
3,5,2013,12,20,2,0,13.94,
3,5,2013,12,21,2,0,13.94,
3,5,2013,12,22,2,0,13.94,
3,5,2013,12,23,2,0,13.94,
3,5,2013,12,24,2,0,13.94,
3,5,2013,12,25,2,0,13.94,
3,5,2013,12,26,2,0,13.94,
3,5,2013,12,27,2,0,13.94,
3,5,2013,12,28,2,0,13.94,
3,5,2013,12,29,2,0,13.94,
3,5,2013,12,30,2,0,13.94,
3,5,2013,12,31,2,0,13.94,
3,5,2013,12,32,2,0,13.94,
3,5,2013,12,33,2,0,13.94,
3,5,2013,12,34,2,0,13.94,
3,5,2013,12,35,2,0,13.94,
3,5,2013,12,36,2,0,13.94,
3,5,2013,12,38,2,0,13.94,
3,5,2013,12,40,2,0,13.94,
3,5,2013,12,41,2,0,13.94,
3,5,2013,12,42,2,0,13.94,
3,5,2013,12,44,2,0,13.94,
3,5,2013,12,45,2,0,13.94,
3,5,2013,12,46,2,0,13.94,
3,5,2013,12,47,2,0,13.94,
3,5,2013,12,49,2,0,13.94,
3,5,2013,12,51,2,0,13.94,
3,5,2013,12,52,2,0,13.94,
3,5,2013,12,54,2,0,13.94,
3,5,2013,12,55,2,0,13.94,
3,5,2013,12,56,2,0,13.94,
3,5,2013,12,58,2,0,13.94,
3,5,2013,12,59,2,0,13.94,
3,5,2013,12,60,2,0,13.94,
3,5,2013,12,67,2,0,13.94,
3,5,2013,12,71,2,0,13.94,
3,5,2013,12,72,2,0,13.94,
3,5,2013,12,74,2,0,13.94,
3,5,2013,12,77,2,0,13.94,
3,5,2013,12,78,2,0,13.94,
3,5,2013,12,79,2,0,13.94,
3,5,2013,12,80,2,0,13.94,
3,5,2013,12,81,2,0,13.94,
3,5,2013,12,82,2,0,13.94,
3,5,2013,12,83,2,0,13.94,
3,5,2013,12,85,2,0,13.94,
3,5,2013,12,87,2,0,13.94,
3,5,2013,12,90,2,0,13.94,
3,5,2013,12,91,2,0,13.94,
3,5,2013,12,92,2,0,13.94,
3,5,2013,12,93,2,0,13.94,
3,5,2013,12,94,2,0,13.94,
3,5,2013,12,95,2,0,13.94,
3,5,2013,12,96,2,0,13.94,
3,5,2013,12,97,2,0,13.94,
3,5,2013,12,98,2,0,13.94,
3,5,2013,12,99,2,0,13.94,
3,5,2013,13,1,1,0,9.0,
3,5,2013,13,2,1,0,9.0,
3,5,2013,13,3,1,0,9.0,
3,5,2013,13,4,1,0,9.0,
3,5,2013,13,5,1,0,9.0,
3,5,2013,13,6,1,0,9.0,
3,5,2013,13,7,1,0,9.0,
3,5,2013,13,8,1,0,9.0,
3,5,2013,13,9,1,0,9.0,
3,5,2013,13,10,1,0,9.0,
3,5,2013,13,11,1,0,9.0,
3,5,2013,13,12,1,0,9.0,
3,5,2013,13,13,1,0,9.0,
3,5,2013,13,14,1,0,9.0,
3,5,2013,13,16,1,0,9.0,
3,5,2013,13,17,1,0,9.0,
3,5,2013,13,18,1,0,9.0,
3,5,2013,13,19,1,0,9.0,
3,5,2013,13,20,1,0,9.0,
3,5,2013,13,21,1,0,9.0,
3,5,2013,13,22,1,0,9.0,
3,5,2013,13,23,1,0,9.0,
3,5,2013,13,24,1,0,9.0,
3,5,2013,13,25,1,0,9.0,
3,5,2013,13,26,1,0,9.0,
3,5,2013,13,27,1,0,9.0,
3,5,2013,13,28,1,0,9.0,
3,5,2013,13,29,1,0,9.0,
3,5,2013,13,30,1,0,9.0,
3,5,2013,13,31,1,0,9.0,
3,5,2013,13,32,1,0,9.0,
3,5,2013,13,33,1,0,9.0,
3,5,2013,13,34,1,0,9.0,
3,5,2013,13,35,1,0,9.0,
3,5,2013,13,36,1,0,9.0,
3,5,2013,13,37,1,0,9.0,
3,5,2013,13,38,1,0,9.0,
3,5,2013,13,40,1,0,9.0,
3,5,2013,13,41,1,0,9.0,
3,5,2013,13,42,1,0,9.0,
3,5,2013,13,43,1,0,9.0,
3,5,2013,13,44,1,0,9.0,
3,5,2013,13,45,1,0,9.0,
3,5,2013,13,46,1,0,9.0,
3,5,2013,13,47,1,0,9.0,
3,5,2013,13,48,1,0,9.0,
3,5,2013,13,49,1,0,9.0,
3,5,2013,13,50,1,0,9.0,
3,5,2013,13,51,1,0,9.0,
3,5,2013,13,52,1,0,9.0,
3,5,2013,13,54,1,0,9.0,
3,5,2013,13,55,1,0,9.0,
3,5,2013,13,56,1,0,9.0,
3,5,2013,13,58,1,0,9.0,
3,5,2013,13,59,1,0,9.0,
3,5,2013,13,60,1,0,9.0,
3,5,2013,13,67,1,0,9.0,
3,5,2013,13,71,1,0,9.0,
3,5,2013,13,72,1,0,9.0,
3,5,2013,13,74,1,0,9.0,
3,5,2013,13,77,1,0,9.0,
3,5,2013,13,78,1,0,9.0,
3,5,2013,13,79,1,0,9.0,
3,5,2013,13,80,1,0,9.0,
3,5,2013,13,81,1,0,9.0,
3,5,2013,13,82,1,0,9.0,
3,5,2013,13,83,1,0,9.0,
3,5,2013,13,85,1,0,9.0,
3,5,2013,13,87,1,0,9.0,
3,5,2013,13,90,1,0,9.0,
3,5,2013,13,91,1,0,9.0,
3,5,2013,13,92,1,0,9.0,
3,5,2013,13,93,1,0,9.0,
3,5,2013,13,94,1,0,9.0,
3,5,2013,13,95,1,0,9.0,
3,5,2013,13,96,1,0,9.0,
3,5,2013,13,97,1,0,9.0,
3,5,2013,13,98,1,0,9.0,
3,5,2013,13,99,1,0,9.0,
3,5,2013,14,1,1,0,0.94,
3,5,2013,14,2,1,0,0.94,
3,5,2013,14,3,1,0,0.94,
3,5,2013,14,4,1,0,0.94,
3,5,2013,14,5,1,0,0.94,
3,5,2013,14,6,1,0,0.94,
3,5,2013,14,7,1,0,0.94,
3,5,2013,14,8,1,0,0.94,
3,5,2013,14,9,1,0,0.94,
3,5,2013,14,10,1,0,0.94,
3,5,2013,14,11,1,0,0.94,
3,5,2013,14,12,1,0,0.94,
3,5,2013,14,13,1,0,0.94,
3,5,2013,14,14,1,0,0.94,
3,5,2013,14,16,1,0,0.94,
3,5,2013,14,17,1,0,0.94,
3,5,2013,14,18,1,0,0.94,
3,5,2013,14,19,1,0,0.94,
3,5,2013,14,20,1,0,0.94,
3,5,2013,14,21,1,0,0.94,
3,5,2013,14,22,1,0,0.94,
3,5,2013,14,23,1,0,0.94,
3,5,2013,14,24,1,0,0.94,
3,5,2013,14,25,1,0,0.94,
3,5,2013,14,26,1,0,0.94,
3,5,2013,14,27,1,0,0.94,
3,5,2013,14,28,1,0,0.94,
3,5,2013,14,29,1,0,0.94,
3,5,2013,14,30,1,0,0.94,
3,5,2013,14,31,1,0,0.94,
3,5,2013,14,32,1,0,0.94,
3,5,2013,14,33,1,0,0.94,
3,5,2013,14,34,1,0,0.94,
3,5,2013,14,35,1,0,0.94,
3,5,2013,14,36,1,0,0.94,
3,5,2013,14,38,1,0,0.94,
3,5,2013,14,40,1,0,0.94,
3,5,2013,14,41,1,0,0.94,
3,5,2013,14,42,1,0,0.94,
3,5,2013,14,43,1,0,0.94,
3,5,2013,14,44,1,0,0.94,
3,5,2013,14,45,1,0,0.94,
3,5,2013,14,46,1,0,0.94,
3,5,2013,14,47,1,0,0.94,
3,5,2013,14,49,1,0,0.94,
3,5,2013,14,50,1,0,0.94,
3,5,2013,14,51,1,0,0.94,
3,5,2013,14,52,1,0,0.94,
3,5,2013,14,54,1,0,0.94,
3,5,2013,14,55,1,0,0.94,
3,5,2013,14,56,1,0,0.94,
3,5,2013,14,58,1,0,0.94,
3,5,2013,14,59,1,0,0.94,
3,5,2013,14,60,1,0,0.94,
3,5,2013,14,67,1,0,0.94,
3,5,2013,14,71,1,0,0.94,
3,5,2013,14,72,1,0,0.94,
3,5,2013,14,74,1,0,0.94,
3,5,2013,14,77,1,0,0.94,
3,5,2013,14,78,1,0,0.94,
3,5,2013,14,79,1,0,0.94,
3,5,2013,14,80,1,0,0.94,
3,5,2013,14,81,1,0,0.94,
3,5,2013,14,82,1,0,0.94,
3,5,2013,14,83,1,0,0.94,
3,5,2013,14,85,1,0,0.94,
3,5,2013,14,87,1,0,0.94,
3,5,2013,14,90,1,0,0.94,
3,5,2013,14,91,1,0,0.94,
3,5,2013,14,92,1,0,0.94,
3,5,2013,14,93,1,0,0.94,
3,5,2013,14,94,1,0,0.94,
3,5,2013,14,95,1,0,0.94,
3,5,2013,14,96,1,0,0.94,
3,5,2013,14,97,1,0,0.94,
3,5,2013,14,98,1,0,0.94,
3,5,2013,14,99,1,0,0.94,
3,5,2013,15,1,2,0,46.0,
3,5,2013,15,2,2,0,46.0,
3,5,2013,15,3,2,0,46.0,
3,5,2013,15,4,2,0,46.0,
3,5,2013,15,5,2,0,46.0,
3,5,2013,15,6,2,0,46.0,
3,5,2013,15,7,2,0,46.0,
3,5,2013,15,8,2,0,46.0,
3,5,2013,15,9,2,0,46.0,
3,5,2013,15,10,2,0,46.0,
3,5,2013,15,11,2,0,46.0,
3,5,2013,15,12,2,0,46.0,
3,5,2013,15,13,2,0,46.0,
3,5,2013,15,14,2,0,46.0,
3,5,2013,15,16,2,0,46.0,
3,5,2013,15,17,2,0,46.0,
3,5,2013,15,18,2,0,46.0,
3,5,2013,15,19,2,0,46.0,
3,5,2013,15,20,2,0,46.0,
3,5,2013,15,21,2,0,46.0,
3,5,2013,15,22,2,0,46.0,
3,5,2013,15,23,2,0,46.0,
3,5,2013,15,24,2,0,46.0,
3,5,2013,15,25,2,0,46.0,
3,5,2013,15,26,2,0,46.0,
3,5,2013,15,27,2,0,46.0,
3,5,2013,15,28,2,0,46.0,
3,5,2013,15,29,2,0,46.0,
3,5,2013,15,30,2,0,46.0,
3,5,2013,15,31,2,0,46.0,
3,5,2013,15,32,2,0,46.0,
3,5,2013,15,33,2,0,46.0,
3,5,2013,15,34,2,0,46.0,
3,5,2013,15,35,2,0,46.0,
3,5,2013,15,36,2,0,46.0,
3,5,2013,15,37,2,0,46.0,
3,5,2013,15,38,2,0,46.0,
3,5,2013,15,40,2,0,46.0,
3,5,2013,15,41,2,0,46.0,
3,5,2013,15,42,2,0,46.0,
3,5,2013,15,43,2,0,46.0,
3,5,2013,15,44,2,0,46.0,
3,5,2013,15,45,2,0,46.0,
3,5,2013,15,46,2,0,46.0,
3,5,2013,15,47,2,0,46.0,
3,5,2013,15,48,2,0,46.0,
3,5,2013,15,49,2,0,46.0,
3,5,2013,15,50,2,0,46.0,
3,5,2013,15,51,2,0,46.0,
3,5,2013,15,52,2,0,46.0,
3,5,2013,15,54,2,0,46.0,
3,5,2013,15,55,2,0,46.0,
3,5,2013,15,56,2,0,46.0,
3,5,2013,15,58,2,0,46.0,
3,5,2013,15,59,2,0,46.0,
3,5,2013,15,60,2,0,46.0,
3,5,2013,15,67,2,0,46.0,
3,5,2013,15,71,2,0,46.0,
3,5,2013,15,72,2,0,46.0,
3,5,2013,15,74,2,0,46.0,
3,5,2013,15,77,2,0,46.0,
3,5,2013,15,78,2,0,46.0,
3,5,2013,15,79,2,0,46.0,
3,5,2013,15,80,2,0,46.0,
3,5,2013,15,81,2,0,46.0,
3,5,2013,15,82,2,0,46.0,
3,5,2013,15,83,2,0,46.0,
3,5,2013,15,85,2,0,46.0,
3,5,2013,15,87,2,0,46.0,
3,5,2013,15,90,2,0,46.0,
3,5,2013,15,91,2,0,46.0,
3,5,2013,15,92,2,0,46.0,
3,5,2013,15,93,2,0,46.0,
3,5,2013,15,94,2,0,46.0,
3,5,2013,15,95,2,0,46.0,
3,5,2013,15,96,2,0,46.0,
3,5,2013,15,97,2,0,46.0,
3,5,2013,15,98,2,0,46.0,
3,5,2013,15,99,2,0,46.0,
3,5,2013,16,1,2,0,46.0,
3,5,2013,16,2,2,0,46.0,
3,5,2013,16,3,2,0,46.0,
3,5,2013,16,4,2,0,46.0,
3,5,2013,16,5,2,0,46.0,
3,5,2013,16,6,2,0,46.0,
3,5,2013,16,7,2,0,46.0,
3,5,2013,16,8,2,0,46.0,
3,5,2013,16,9,2,0,46.0,
3,5,2013,16,10,2,0,46.0,
3,5,2013,16,11,2,0,46.0,
3,5,2013,16,12,2,0,46.0,
3,5,2013,16,13,2,0,46.0,
3,5,2013,16,14,2,0,46.0,
3,5,2013,16,16,2,0,46.0,
3,5,2013,16,17,2,0,46.0,
3,5,2013,16,18,2,0,46.0,
3,5,2013,16,19,2,0,46.0,
3,5,2013,16,20,2,0,46.0,
3,5,2013,16,21,2,0,46.0,
3,5,2013,16,22,2,0,46.0,
3,5,2013,16,23,2,0,46.0,
3,5,2013,16,24,2,0,46.0,
3,5,2013,16,25,2,0,46.0,
3,5,2013,16,26,2,0,46.0,
3,5,2013,16,27,2,0,46.0,
3,5,2013,16,28,2,0,46.0,
3,5,2013,16,29,2,0,46.0,
3,5,2013,16,30,2,0,46.0,
3,5,2013,16,31,2,0,46.0,
3,5,2013,16,32,2,0,46.0,
3,5,2013,16,33,2,0,46.0,
3,5,2013,16,34,2,0,46.0,
3,5,2013,16,35,2,0,46.0,
3,5,2013,16,36,2,0,46.0,
3,5,2013,16,38,2,0,46.0,
3,5,2013,16,40,2,0,46.0,
3,5,2013,16,41,2,0,46.0,
3,5,2013,16,42,2,0,46.0,
3,5,2013,16,44,2,0,46.0,
3,5,2013,16,45,2,0,46.0,
3,5,2013,16,46,2,0,46.0,
3,5,2013,16,47,2,0,46.0,
3,5,2013,16,48,2,0,46.0,
3,5,2013,16,49,2,0,46.0,
3,5,2013,16,51,2,0,46.0,
3,5,2013,16,52,2,0,46.0,
3,5,2013,16,54,2,0,46.0,
3,5,2013,16,55,2,0,46.0,
3,5,2013,16,56,2,0,46.0,
3,5,2013,16,58,2,0,46.0,
3,5,2013,16,59,2,0,46.0,
3,5,2013,16,60,2,0,46.0,
3,5,2013,16,67,2,0,46.0,
3,5,2013,16,71,2,0,46.0,
3,5,2013,16,72,2,0,46.0,
3,5,2013,16,74,2,0,46.0,
3,5,2013,16,77,2,0,46.0,
3,5,2013,16,78,2,0,46.0,
3,5,2013,16,79,2,0,46.0,
3,5,2013,16,80,2,0,46.0,
3,5,2013,16,81,2,0,46.0,
3,5,2013,16,82,2,0,46.0,
3,5,2013,16,83,2,0,46.0,
3,5,2013,16,85,2,0,46.0,
3,5,2013,16,87,2,0,46.0,
3,5,2013,16,90,2,0,46.0,
3,5,2013,16,91,2,0,46.0,
3,5,2013,16,92,2,0,46.0,
3,5,2013,16,93,2,0,46.0,
3,5,2013,16,94,2,0,46.0,
3,5,2013,16,95,2,0,46.0,
3,5,2013,16,96,2,0,46.0,
3,5,2013,16,97,2,0,46.0,
3,5,2013,16,98,2,0,46.0,
3,5,2013,16,99,2,0,46.0,
3,5,2013,17,1,2,0,86.96,
3,5,2013,17,2,2,0,86.96,
3,5,2013,17,3,2,0,86.96,
3,5,2013,17,4,2,0,86.96,
3,5,2013,17,5,2,0,86.96,
3,5,2013,17,6,2,0,86.96,
3,5,2013,17,7,2,0,86.96,
3,5,2013,17,8,2,0,86.96,
3,5,2013,17,9,2,0,86.96,
3,5,2013,17,10,2,0,86.96,
3,5,2013,17,11,2,0,86.96,
3,5,2013,17,12,2,0,86.96,
3,5,2013,17,13,2,0,86.96,
3,5,2013,17,14,2,0,86.96,
3,5,2013,17,16,2,0,86.96,
3,5,2013,17,17,2,0,86.96,
3,5,2013,17,18,2,0,86.96,
3,5,2013,17,19,2,0,86.96,
3,5,2013,17,20,2,0,86.96,
3,5,2013,17,21,2,0,86.96,
3,5,2013,17,22,2,0,86.96,
3,5,2013,17,23,2,0,86.96,
3,5,2013,17,24,2,0,86.96,
3,5,2013,17,25,2,0,86.96,
3,5,2013,17,26,2,0,86.96,
3,5,2013,17,27,2,0,86.96,
3,5,2013,17,28,2,0,86.96,
3,5,2013,17,29,2,0,86.96,
3,5,2013,17,30,2,0,86.96,
3,5,2013,17,31,2,0,86.96,
3,5,2013,17,32,2,0,86.96,
3,5,2013,17,33,2,0,86.96,
3,5,2013,17,34,2,0,86.96,
3,5,2013,17,35,2,0,86.96,
3,5,2013,17,36,2,0,86.96,
3,5,2013,17,38,2,0,86.96,
3,5,2013,17,40,2,0,86.96,
3,5,2013,17,41,2,0,86.96,
3,5,2013,17,42,2,0,86.96,
3,5,2013,17,44,2,0,86.96,
3,5,2013,17,45,2,0,86.96,
3,5,2013,17,46,2,0,86.96,
3,5,2013,17,47,2,0,86.96,
3,5,2013,17,48,2,0,86.96,
3,5,2013,17,49,2,0,86.96,
3,5,2013,17,51,2,0,86.96,
3,5,2013,17,52,2,0,86.96,
3,5,2013,17,54,2,0,86.96,
3,5,2013,17,55,2,0,86.96,
3,5,2013,17,56,2,0,86.96,
3,5,2013,17,58,2,0,86.96,
3,5,2013,17,59,2,0,86.96,
3,5,2013,17,60,2,0,86.96,
3,5,2013,17,67,2,0,86.96,
3,5,2013,17,71,2,0,86.96,
3,5,2013,17,72,2,0,86.96,
3,5,2013,17,74,2,0,86.96,
3,5,2013,17,77,2,0,86.96,
3,5,2013,17,78,2,0,86.96,
3,5,2013,17,79,2,0,86.96,
3,5,2013,17,80,2,0,86.96,
3,5,2013,17,81,2,0,86.96,
3,5,2013,17,82,2,0,86.96,
3,5,2013,17,83,2,0,86.96,
3,5,2013,17,85,2,0,86.96,
3,5,2013,17,87,2,0,86.96,
3,5,2013,17,90,2,0,86.96,
3,5,2013,17,91,2,0,86.96,
3,5,2013,17,92,2,0,86.96,
3,5,2013,17,93,2,0,86.96,
3,5,2013,17,94,2,0,86.96,
3,5,2013,17,95,2,0,86.96,
3,5,2013,17,96,2,0,86.96,
3,5,2013,17,97,2,0,86.96,
3,5,2013,17,98,2,0,86.96,
3,5,2013,17,99,2,0,86.96,
3,5,2013,18,1,2,0,24.0,
3,5,2013,18,2,2,0,24.0,
3,5,2013,18,3,2,0,24.0,
3,5,2013,18,4,2,0,24.0,
3,5,2013,18,5,2,0,24.0,
3,5,2013,18,6,2,0,24.0,
3,5,2013,18,7,2,0,24.0,
3,5,2013,18,8,2,0,24.0,
3,5,2013,18,9,2,0,24.0,
3,5,2013,18,10,2,0,24.0,
3,5,2013,18,11,2,0,24.0,
3,5,2013,18,12,2,0,24.0,
3,5,2013,18,13,2,0,24.0,
3,5,2013,18,14,2,0,24.0,
3,5,2013,18,16,2,0,24.0,
3,5,2013,18,17,2,0,24.0,
3,5,2013,18,18,2,0,24.0,
3,5,2013,18,19,2,0,24.0,
3,5,2013,18,20,2,0,24.0,
3,5,2013,18,21,2,0,24.0,
3,5,2013,18,22,2,0,24.0,
3,5,2013,18,23,2,0,24.0,
3,5,2013,18,24,2,0,24.0,
3,5,2013,18,25,2,0,24.0,
3,5,2013,18,26,2,0,24.0,
3,5,2013,18,27,2,0,24.0,
3,5,2013,18,28,2,0,24.0,
3,5,2013,18,29,2,0,24.0,
3,5,2013,18,30,2,0,24.0,
3,5,2013,18,31,2,0,24.0,
3,5,2013,18,32,2,0,24.0,
3,5,2013,18,33,2,0,24.0,
3,5,2013,18,34,2,0,24.0,
3,5,2013,18,35,2,0,24.0,
3,5,2013,18,36,2,0,24.0,
3,5,2013,18,38,2,0,24.0,
3,5,2013,18,39,2,0,24.0,
3,5,2013,18,40,2,0,24.0,
3,5,2013,18,41,2,0,24.0,
3,5,2013,18,42,2,0,24.0,
3,5,2013,18,44,2,0,24.0,
3,5,2013,18,45,2,0,24.0,
3,5,2013,18,46,2,0,24.0,
3,5,2013,18,47,2,0,24.0,
3,5,2013,18,48,2,0,24.0,
3,5,2013,18,49,2,0,24.0,
3,5,2013,18,50,2,0,24.0,
3,5,2013,18,51,2,0,24.0,
3,5,2013,18,52,2,0,24.0,
3,5,2013,18,54,2,0,24.0,
3,5,2013,18,55,2,0,24.0,
3,5,2013,18,56,2,0,24.0,
3,5,2013,18,58,2,0,24.0,
3,5,2013,18,59,2,0,24.0,
3,5,2013,18,60,2,0,24.0,
3,5,2013,18,67,2,0,24.0,
3,5,2013,18,71,2,0,24.0,
3,5,2013,18,72,2,0,24.0,
3,5,2013,18,74,2,0,24.0,
3,5,2013,18,77,2,0,24.0,
3,5,2013,18,78,2,0,24.0,
3,5,2013,18,79,2,0,24.0,
3,5,2013,18,80,2,0,24.0,
3,5,2013,18,81,2,0,24.0,
3,5,2013,18,82,2,0,24.0,
3,5,2013,18,83,2,0,24.0,
3,5,2013,18,85,2,0,24.0,
